0.000000000000000000e+00,3.678451178451178194e+00
1.000000000000000000e+00,3.678451178451178194e+00
2.000000000000000000e+00,3.678451178451178194e+00
3.000000000000000000e+00,3.678451178451178194e+00
4.000000000000000000e+00,3.678451178451178194e+00
5.000000000000000000e+00,3.678451178451178194e+00
6.000000000000000000e+00,3.678451178451178194e+00
7.000000000000000000e+00,3.678451178451178194e+00
8.000000000000000000e+00,3.681536696006149079e+00
9.000000000000000000e+00,3.702106813039288458e+00
1.000000000000000000e+01,3.722676930072428281e+00
1.100000000000000000e+01,3.743247047105567660e+00
1.200000000000000000e+01,3.763817164138707483e+00
1.300000000000000000e+01,3.784387281171846862e+00
1.400000000000000000e+01,3.804957398204986241e+00
1.500000000000000000e+01,3.825527515238126064e+00
1.600000000000000000e+01,3.846097632271265443e+00
1.700000000000000000e+01,3.866667749304404822e+00
1.800000000000000000e+01,3.887237866337544645e+00
1.900000000000000000e+01,3.907807983370684024e+00
2.000000000000000000e+01,3.928378100403823403e+00
2.100000000000000000e+01,3.948948217436963226e+00
2.200000000000000000e+01,3.969518334470102605e+00
2.300000000000000000e+01,3.990088451503241984e+00
2.400000000000000000e+01,4.006211908110642206e+00
2.500000000000000000e+01,4.019370924434214842e+00
2.600000000000000000e+01,4.032529940757788367e+00
2.700000000000000000e+01,4.045688957081361892e+00
2.800000000000000000e+01,4.058847973404934528e+00
2.900000000000000000e+01,4.072006989728508053e+00
3.000000000000000000e+01,4.085166006052081578e+00
3.100000000000000000e+01,4.098325022375655102e+00
3.200000000000000000e+01,4.111484038699227739e+00
3.300000000000000000e+01,4.124643055022801263e+00
3.400000000000000000e+01,4.137802071346374788e+00
3.500000000000000000e+01,4.150961087669947425e+00
3.600000000000000000e+01,4.164120103993520949e+00
3.700000000000000000e+01,4.177279120317094474e+00
3.800000000000000000e+01,4.190438136640667999e+00
3.900000000000000000e+01,4.203597152964240635e+00
4.000000000000000000e+01,4.207991993425063804e+00
4.100000000000000000e+01,4.210195789920199161e+00
4.200000000000000000e+01,4.212399586415334518e+00
4.300000000000000000e+01,4.214603382910468987e+00
4.400000000000000000e+01,4.216807179405604344e+00
4.500000000000000000e+01,4.219010975900739702e+00
4.600000000000000000e+01,4.221214772395874171e+00
4.700000000000000000e+01,4.223418568891009528e+00
4.800000000000000000e+01,4.225622365386144885e+00
4.900000000000000000e+01,4.227826161881279354e+00
5.000000000000000000e+01,4.230029958376414712e+00
5.100000000000000000e+01,4.232233754871550069e+00
5.200000000000000000e+01,4.234437551366684538e+00
5.300000000000000000e+01,4.236641347861819895e+00
5.400000000000000000e+01,4.238845144356955252e+00
5.500000000000000000e+01,4.241048940852089721e+00
5.600000000000000000e+01,4.243252737347225079e+00
5.700000000000000000e+01,4.245456533842360436e+00
5.800000000000000000e+01,4.247660330337495793e+00
5.900000000000000000e+01,4.249864126832630262e+00
6.000000000000000000e+01,4.252067923327765619e+00
6.100000000000000000e+01,4.254271719822900977e+00
6.200000000000000000e+01,4.256475516318035446e+00
6.300000000000000000e+01,4.258679312813170803e+00
6.400000000000000000e+01,4.260883109308306160e+00
6.500000000000000000e+01,4.263086905803440629e+00
6.600000000000000000e+01,4.265290702298575987e+00
6.700000000000000000e+01,4.267494498793711344e+00
6.800000000000000000e+01,4.269698295288845813e+00
6.900000000000000000e+01,4.271902091783981170e+00
7.000000000000000000e+01,4.274105888279116527e+00
7.100000000000000000e+01,4.276309684774250996e+00
7.200000000000000000e+01,4.278513481269386354e+00
7.300000000000000000e+01,4.280717277764521711e+00
7.400000000000000000e+01,4.282921074259657068e+00
7.500000000000000000e+01,4.285124870754791537e+00
7.600000000000000000e+01,4.287328667249926895e+00
7.700000000000000000e+01,4.289532463745062252e+00
7.800000000000000000e+01,4.291736260240196721e+00
7.900000000000000000e+01,4.293940056735332078e+00
8.000000000000000000e+01,4.296143853230467435e+00
8.100000000000000000e+01,4.298347649725601904e+00
8.200000000000000000e+01,4.300551446220737262e+00
