-303.901;-1835.52;-88.9215;106.71
-303.896;-1835.82;-88.9193;107.02
-303.89;-1836.12;-88.9173;107.33
-303.885;-1836.41;-88.9153;107.641
-303.88;-1836.71;-88.9133;107.951
-303.874;-1837.01;-88.9115;108.262
-303.868;-1837.31;-88.9097;108.572
-303.863;-1837.62;-88.908;108.883
-303.857;-1837.92;-88.9064;109.193
-303.852;-1838.22;-88.9048;109.502
-303.846;-1838.53;-88.9034;109.811
-303.84;-1838.83;-88.902;110.12
-303.835;-1839.14;-88.9008;110.428
-303.829;-1839.45;-88.8996;110.735
-303.823;-1839.75;-88.8985;111.042
-303.817;-1840.06;-88.8975;111.349
-303.812;-1840.37;-88.8966;111.654
-303.806;-1840.68;-88.8957;111.959
-303.8;-1841;-88.895;112.264
-303.794;-1841.31;-88.8943;112.568
-303.788;-1841.62;-88.8937;112.871
-303.782;-1841.93;-88.8931;113.174
-303.776;-1842.25;-88.8926;113.476
-303.77;-1842.56;-88.8922;113.778
-303.764;-1842.88;-88.8919;114.079
-303.758;-1843.2;-88.8916;114.379
-303.752;-1843.52;-88.8913;114.679
-303.746;-1843.84;-88.8911;114.978
-303.74;-1844.16;-88.891;115.276
-303.734;-1844.48;-88.8909;115.574
-303.728;-1844.8;-88.8909;115.871
-303.722;-1845.12;-88.8909;116.168
-303.716;-1845.44;-88.8909;116.464
-303.71;-1845.77;-88.891;116.759
-303.704;-1846.09;-88.8911;117.054
-303.697;-1846.42;-88.8913;117.349
-303.691;-1846.74;-88.8915;117.642
-303.685;-1847.07;-88.8917;117.935
-303.679;-1847.4;-88.892;118.228
-303.672;-1847.73;-88.8923;118.52
-303.666;-1848.06;-88.8926;118.811
-303.66;-1848.39;-88.893;119.101
-303.654;-1848.72;-88.8934;119.391
-303.647;-1849.05;-88.8938;119.68
-303.641;-1849.38;-88.8943;119.969
-303.635;-1849.72;-88.8948;120.257
-303.628;-1850.05;-88.8953;120.544
-303.622;-1850.39;-88.8958;120.83
-303.615;-1850.72;-88.8964;121.116
-303.609;-1851.06;-88.897;121.401
-303.602;-1851.4;-88.8976;121.686
-303.596;-1851.74;-88.8982;121.97
-303.59;-1852.07;-88.8988;122.253
-303.583;-1852.41;-88.8995;122.536
-303.577;-1852.76;-88.9001;122.818
-303.57;-1853.1;-88.9008;123.099
-303.564;-1853.44;-88.9015;123.38
-303.557;-1853.78;-88.9022;123.66
-303.55;-1854.13;-88.9029;123.939
-303.544;-1854.47;-88.9036;124.218
-303.537;-1854.82;-88.9044;124.496
-303.531;-1855.16;-88.9051;124.773
-303.524;-1855.51;-88.9058;125.05
-303.518;-1855.86;-88.9066;125.326
-303.511;-1856.21;-88.9074;125.602
-303.504;-1856.55;-88.9081;125.877
-303.498;-1856.9;-88.9089;126.151
-303.491;-1857.26;-88.9096;126.425
-303.484;-1857.61;-88.9104;126.697
-303.478;-1857.96;-88.9112;126.969
-303.471;-1858.31;-88.912;127.241
-303.464;-1858.67;-88.9128;127.511
-303.458;-1859.02;-88.9136;127.78
-303.451;-1859.38;-88.9144;128.049
-303.444;-1859.73;-88.9152;128.317
-303.437;-1860.09;-88.916;128.584
-303.431;-1860.45;-88.9168;128.85
-303.424;-1860.8;-88.9176;129.116
-303.417;-1861.16;-88.9185;129.381
-303.41;-1861.52;-88.9193;129.645
-303.404;-1861.88;-88.9201;129.908
-303.397;-1862.25;-88.921;130.17
-303.39;-1862.61;-88.9218;130.431
-303.383;-1862.97;-88.9227;130.692
-303.376;-1863.33;-88.9236;130.951
-303.369;-1863.7;-88.9245;131.21
-303.363;-1864.06;-88.9256;131.467
-303.356;-1864.43;-88.927;131.724
-303.349;-1864.79;-88.9289;131.979
-303.342;-1865.16;-88.9315;132.233
-303.335;-1865.53;-88.9395;132.486
-303.328;-1865.9;-88.9565;132.738
-303.322;-1866.27;-88.9805;132.989
-303.315;-1866.64;-89.0108;133.238
-303.309;-1867.01;-89.049;133.486
-303.303;-1867.38;-89.0962;133.733
-303.296;-1867.75;-89.1498;133.978
-303.291;-1868.12;-89.2086;134.223
-303.285;-1868.49;-89.2722;134.466
-303.279;-1868.87;-89.3406;134.708
-303.274;-1869.24;-89.4124;134.949
-303.269;-1869.62;-89.4868;135.189
-303.265;-1869.99;-89.5633;135.427
-303.26;-1870.37;-89.6413;135.664
-303.256;-1870.75;-89.7205;135.901
-303.252;-1871.13;-89.8007;136.136
-303.249;-1871.5;-89.8811;136.37
-303.246;-1871.88;-89.961;136.603
-303.243;-1872.26;-90.0408;136.836
-303.241;-1872.64;-90.1204;137.067
-303.239;-1873.02;-90.1991;137.298
-303.237;-1873.41;-90.2762;137.528
-303.236;-1873.79;-90.3523;137.758
-303.235;-1874.17;-90.4276;137.986
-303.234;-1874.56;-90.5012;138.214
-303.234;-1874.94;-90.5727;138.43
-303.235;-1875.32;-90.6418;138.539
-303.235;-1875.71;-90.7086;138.677
-303.236;-1876.09;-90.7832;138.97
-303.237;-1876.48;-90.8703;139.018
-303.239;-1876.87;-90.9588;139.061
-303.24;-1877.25;-91.0476;139.13
-303.242;-1877.64;-91.1347;139.221
-303.244;-1878.03;-91.2134;139.299
-303.246;-1878.41;-91.2828;139.413
-303.249;-1878.8;-91.3522;139.66
-303.252;-1879.19;-91.4212;139.943
-303.255;-1879.58;-91.4856;140.215
-303.26;-1879.97;-91.5448;140.476
-303.264;-1880.36;-91.5987;140.726
-303.269;-1880.75;-91.6471;140.969
-303.275;-1881.14;-91.6897;141.207
-303.281;-1881.54;-91.7285;141.441
-303.287;-1881.93;-91.7645;141.674
-303.294;-1882.32;-91.7977;141.906
-303.301;-1882.72;-91.8279;142.138
-303.309;-1883.11;-91.856;142.369
-303.317;-1883.51;-91.8823;142.601
-303.325;-1883.9;-91.9067;142.832
-303.334;-1884.3;-91.9289;143.063
-303.343;-1884.7;-91.9494;143.294
-303.353;-1885.1;-91.9686;143.525
-303.362;-1885.5;-91.9862;143.755
-303.373;-1885.9;-92.002;143.986
-303.383;-1886.3;-92.0165;144.217
-303.394;-1886.7;-92.0299;144.447
-303.405;-1887.1;-92.042;144.677
-303.416;-1887.5;-92.0523;144.908
-303.427;-1887.9;-92.0615;145.138
-303.439;-1888.31;-92.0697;145.368
-303.451;-1888.71;-92.0777;145.598
-303.463;-1889.12;-92.0857;145.829
-303.475;-1889.52;-92.0939;146.059
-303.488;-1889.93;-92.1021;146.289
-303.501;-1890.33;-92.11;146.519
-303.514;-1890.74;-92.1174;146.749
-303.527;-1891.15;-92.1244;146.979
-303.54;-1891.56;-92.1322;147.211
-303.554;-1891.97;-92.1558;147.439
-303.568;-1892.38;-92.2066;147.665
-303.582;-1892.79;-92.2766;147.889
-303.597;-1893.2;-92.3621;148.113
-303.612;-1893.61;-92.4555;148.338
-303.628;-1894.02;-92.5524;148.564
-303.644;-1894.43;-92.6514;148.79
-303.661;-1894.85;-92.7514;149.016
-303.677;-1895.26;-92.8439;149.243
-303.695;-1895.67;-92.9226;149.469
-303.712;-1896.09;-92.9916;149.696
-303.73;-1896.51;-93.0519;149.923
-303.748;-1896.92;-93.0984;150.151
-303.767;-1897.34;-93.1265;150.378
-303.785;-1897.76;-93.1417;150.605
-303.804;-1898.18;-93.1458;150.833
-303.823;-1898.59;-93.1363;151.06
-303.843;-1899.01;-93.11;151.287
-303.862;-1899.43;-93.0718;151.513
-303.881;-1899.85;-93.0235;151.74
-303.901;-1900.28;-92.964;151.966
-303.92;-1900.7;-92.8918;152.19
-303.939;-1901.12;-92.8111;152.415
-303.959;-1901.54;-92.7238;152.638
-303.978;-1901.97;-92.6299;152.86
-303.997;-1902.39;-92.5292;153.082
-304.016;-1902.82;-92.4241;153.303
-304.034;-1903.24;-92.3159;153.523
-304.052;-1903.67;-92.205;153.742
-304.07;-1904.1;-92.0919;153.961
-304.088;-1904.52;-91.9776;154.179
-304.105;-1904.95;-91.8628;154.396
-304.122;-1905.38;-91.7474;154.612
-304.138;-1905.81;-91.6316;154.828
-304.154;-1906.24;-91.5161;155.043
-304.169;-1906.67;-91.4014;155.257
-304.184;-1907.1;-91.2878;155.471
-304.199;-1907.54;-91.1759;155.685
-304.213;-1907.97;-91.0659;155.898
-304.226;-1908.4;-90.9582;156.111
-304.239;-1908.83;-90.8533;156.323
-304.251;-1909.27;-90.7519;156.536
-304.263;-1909.7;-90.6538;156.749
-304.274;-1910.14;-90.5591;156.961
-304.285;-1910.58;-90.4679;157.174
-304.295;-1911.01;-90.3808;157.387
-304.305;-1911.45;-90.2971;157.6
-304.314;-1911.89;-90.2169;157.813
-304.322;-1912.33;-90.14;158.027
-304.33;-1912.77;-90.0669;158.24
-304.337;-1913.21;-89.9971;158.453
-304.344;-1913.65;-89.9303;158.667
-304.35;-1914.09;-89.8667;158.88
-304.356;-1914.53;-89.8065;159.094
-304.361;-1914.97;-89.7493;159.307
-304.366;-1915.41;-89.6949;159.521
-304.37;-1915.86;-89.6433;159.734
-304.373;-1916.3;-89.5949;159.947
-304.377;-1916.75;-89.549;160.16
-304.379;-1917.19;-89.5057;160.373
-304.381;-1917.64;-89.4648;160.586
-304.383;-1918.08;-89.4267;160.798
-304.385;-1918.53;-89.3908;161.01
