4.312572116512321827e+02,-1.996815050883433059e+03,2.878907848112724821e+00,-8.595693067496681591e-03,4.800545912448787589e-01,1.332035014471508248e+03,1.709414020072706535e+03,2.072152333261677995e+03,2.428835685899484815e+03,-2.041106489022967253e+03,-3.040245747094791568e+03,8.667730932668207515e+02,6.264475908674568245e+02,1.687319750321000100e+01,-1.555041671770252876e+01,-5.685420188835885824e+01,4.556875483152938244e+01,1.000000000000000000e+00
4.312568276514264198e+02,-1.996793234749040494e+03,3.646826901260565190e+00,6.419625167933606241e-03,6.129922041432932511e-01,1.323491864634938111e+03,1.703917222327352420e+03,2.030519753524929001e+03,2.390111813673624056e+03,-2.115072437409898157e+03,-3.074390464645915017e+03,8.628164417310413228e+02,6.601819969709614497e+02,1.361721651697763846e+01,-1.371550730783669891e+01,-7.032799415362470086e+01,7.773955555932133166e+01,1.000000000000000000e+00
4.312563534724278043e+02,-1.996766067112401970e+03,4.189162266924280509e+00,5.562181365269452081e-03,7.481879410549746590e-01,1.286974969733623766e+03,1.666448431027389461e+03,1.957715120135266034e+03,2.316526048036560042e+03,-2.108603598811126176e+03,-3.038210638256710354e+03,1.133538443113901849e+03,1.010141221877533212e+03,-2.769043541426027488e+00,-4.935604920605811685e+00,-1.140622272926198235e+02,1.498636328189354288e+02,1.000000000000000000e+00
4.312557781489097692e+02,-1.996733400572812116e+03,3.679024178178037729e+00,-9.392375749110618705e-03,8.873769991134279334e-01,1.243000815943254793e+03,1.619964861385662289e+03,1.921350185405713546e+03,2.278324339918640362e+03,-2.052611365104537981e+03,-2.966114621024964890e+03,1.543574465390667683e+03,1.536054247344523901e+03,-1.613605328913002523e+01,8.583485289426310061e+00,-1.039649160631607572e+02,1.364871482059713230e+02,1.000000000000000000e+00
4.312551019644257053e+02,-1.996695038657199575e+03,3.156972227748824356e+00,-8.838992496972819177e-03,1.031126075316337820e+00,1.218343805749778085e+03,1.594907638792944908e+03,1.913426366087556289e+03,2.270318859119854096e+03,-1.954428962284835507e+03,-2.898666938318047414e+03,1.451258463121009754e+03,1.434067761663566216e+03,-2.833518213507642969e+01,2.746951388715854137e+01,-1.085135365911598910e+02,1.319173977624685392e+02,1.000000000000000000e+00
4.312543214722486482e+02,-1.996650823670726140e+03,3.160173182525365387e+00,1.235045349950615948e-03,1.179403757687349508e+00,1.208734747924892645e+03,1.585585280359603303e+03,1.924265519366045055e+03,2.281754040998103847e+03,-1.680153545901164762e+03,-2.775862471342833942e+03,1.249298892673086357e+03,1.175233295117898933e+03,-4.180000457258125124e+01,4.765512383538546715e+01,-1.540605373256562416e+02,1.826439326040199660e+02,1.000000000000000000e+00
4.312534298953024745e+02,-1.996600545568808457e+03,3.490406815840672472e+00,9.731021505667210650e-03,1.334352649346212782e+00,1.207826883027891427e+03,1.584580227615394506e+03,1.935861382741320313e+03,2.293470974085587841e+03,-1.398869949443194173e+03,-2.656353250373883384e+03,1.186578710301005003e+03,1.079610828874155004e+03,-5.249289639342197233e+01,6.786567348177823078e+01,-2.238274651113840719e+02,2.650080796203569093e+02,1.000000000000000000e+00
4.312524224989595041e+02,-1.996543935267208553e+03,3.853330428095811833e+00,1.138204567016890684e-02,1.495590911468773321e+00,1.209502134927613042e+03,1.586087841236720578e+03,1.945790925129944981e+03,2.303282697359529266e+03,-9.208516110672445620e+02,-2.454404873278471769e+03,1.221953233449235086e+03,1.103697171750088046e+03,-3.738761481709400414e+01,6.915442167977187182e+01,-2.632981116365391472e+02,3.173684298293748043e+02,1.000000000000000000e+00
4.312512984996901650e+02,-1.996480842264982357e+03,3.940449745028885342e+00,9.748739267416957691e-03,1.657694864135917712e+00,1.216012503676214237e+03,1.592487921512608409e+03,1.952367651064796064e+03,2.309681673696239159e+03,-2.793697524844778286e+02,-2.137022076104563894e+03,1.282619824719838334e+03,1.170154176079775652e+03,4.183042932481875198e-01,5.521482566134610437e+01,-2.636743886626044855e+02,3.237738456431613940e+02,1.000000000000000000e+00
4.312500600690328270e+02,-1.996411251512431363e+03,3.923697558836681143e+00,8.088430762911567873e-03,1.819904515082342078e+00,1.220215118329932011e+03,1.596691924601976098e+03,1.956965508901070507e+03,2.314312704718818168e+03,-1.258599164098187231e+02,-1.685776782941413785e+03,1.320812245233571048e+03,1.235820175232180645e+03,1.577679339525263380e+01,3.970977226589951670e+01,-2.640002359246004744e+02,3.095143973960953190e+02,1.000000000000000000e+00
4.312487088848088206e+02,-1.996335163829604880e+03,3.907161518542945799e+00,6.719001571446905907e-03,1.982039915025734622e+00,1.221293559827692206e+03,1.597800501474514476e+03,1.958182104438925307e+03,2.315609772416973556e+03,-1.293960017508148610e+02,-9.755582145141992214e+02,1.348436926199594154e+03,1.298323471105465615e+03,2.392686988033810280e+01,9.407215677431011613e+00,-2.678754879607913608e+02,2.909672473455441377e+02,1.000000000000000000e+00
4.312472457164151933e+02,-1.996252580948070090e+03,3.911983977362117226e+00,5.750764689559911998e-03,2.144125875159254235e+00,1.220789284849783371e+03,1.597419129941704568e+03,1.957043465430554306e+03,2.314649170867892281e+03,-1.761576193499381304e+02,-1.471779822464347944e+02,1.370846828839135469e+03,1.353321962527476899e+03,2.893503731135413304e+01,-3.210312996194072355e+01,-2.729260994910423506e+02,2.734494448672224962e+02,1.000000000000000000e+00
4.312456700053854775e+02,-1.996163504312086616e+03,3.916881845836470699e+00,5.560222837144309684e-03,2.306435582096358239e+00,1.219737627278209402e+03,1.596434707420675068e+03,1.955672513112377374e+03,2.313332375469341514e+03,-1.384474050029433556e+02,-1.321818360597260380e+02,1.387196510561589548e+03,1.371652427276641902e+03,3.095619300219919623e+01,-3.341676324991668423e+01,-2.702143839050279439e+02,2.718277946819476938e+02,1.000000000000000000e+00
4.312439812319573207e+02,-1.996067935502671617e+03,3.917288478644510796e+00,4.927344502990508787e-03,2.468753950186438839e+00,1.219129724746881948e+03,1.595763109370648181e+03,1.954877514267805964e+03,2.312464704191881992e+03,-1.446460391270986463e+02,-1.587289079795765474e+02,1.399084015992079685e+03,1.385327907004729695e+03,3.035492907679724794e+01,-3.201576785555614890e+01,-2.691259030156884364e+02,2.713022075043143104e+02,1.000000000000000000e+00
4.312421797772944387e+02,-1.995965875604438907e+03,3.907105221155886099e+00,4.700545254315260241e-03,2.631045860291082672e+00,1.219048975565007140e+03,1.595663098477113408e+03,1.954844798812443059e+03,2.312405149142362461e+03,-1.503831921178751543e+02,-1.665394225268040600e+02,1.409490834414526262e+03,1.397787497611075196e+03,2.992170277180337123e+01,-3.162428685889401692e+01,-2.689673177470086216e+02,2.712532739697066972e+02,1.000000000000000000e+00
4.312402661044429237e+02,-1.995857325188039340e+03,3.938781344957933417e+00,1.919757722121497815e-03,2.793243712326232142e+00,1.219377595514697532e+03,1.596000057650062672e+03,1.955359690617349770e+03,2.312927861287781980e+03,-1.564915797869662129e+02,1.702927948257227098e-01,1.420194542506329981e+03,1.415807261389581299e+03,3.081472595259875291e+01,-4.043486226289883234e+01,-2.707311713544705185e+02,2.688064533074445990e+02,1.000000000000000000e+00
4.312382405674629240e+02,-1.995742284255406275e+03,3.917376586229406321e+00,2.452625951405548038e-03,2.955606805585034635e+00,1.220517711539116135e+03,1.597093994541613938e+03,1.957509364037076239e+03,2.315024983259159399e+03,-1.649688942873171982e+02,-1.852771854876202156e+02,1.434668796008095796e+03,1.428160650081794302e+03,2.898822145500705005e+01,-3.052582145385520818e+01,-2.687208818496120557e+02,2.710274974388090641e+02,1.000000000000000000e+00
4.312361037365749326e+02,-1.995620752619282484e+03,3.902748330801067755e+00,1.668491689747168697e-03,3.117861044778509338e+00,1.222197032795993437e+03,1.598731668212086333e+03,1.960788058904624449e+03,2.318280119021118480e+03,-1.736874281201661177e+02,-1.603519520972350563e+02,1.453494656547739169e+03,1.451900479477985755e+03,2.880082421655334457e+01,-3.168451322757238131e+01,-2.679825779657353451e+02,2.690357117843427659e+02,1.000000000000000000e+00
4.312338556866417889e+02,-1.995492730264624242e+03,3.903009878669368327e+00,1.425637142063681428e-05,3.280153435697703568e+00,1.223247018520178244e+03,1.599844205609324035e+03,1.961980812419609720e+03,2.319526734775289242e+03,-1.831407612601244637e+02,-1.679877157154438123e+02,1.465980051057352057e+03,1.467661880315859207e+03,2.810402129828821316e+01,-3.137530374753352191e+01,-2.679586198818427647e+02,2.682268449447784633e+02,1.000000000000000000e+00
4.312314966299479124e+02,-1.995358216678813733e+03,3.957457111959934437e+00,-6.262838924192300335e-04,3.442529710234552009e+00,1.223460775510260873e+03,1.599989446852616311e+03,1.957565818699279362e+03,2.314994588838546406e+03,-1.976023628918629242e+02,-1.784285753171785132e+02,1.480649225947588548e+03,1.487458814822120075e+03,2.707766128318338161e+01,-3.088957809269235000e+01,-2.695606484689381546e+02,2.703784155206604396e+02,1.000000000000000000e+00
4.312290269756220482e+02,-1.995217210142513295e+03,4.070219364732577283e+00,1.710673815907300501e-03,3.604941061804070035e+00,1.223576583798094134e+03,1.600159920809585174e+03,1.949990194631977829e+03,2.307392873654316645e+03,-1.799878386775687034e+02,-1.940398176828432781e+02,1.497399429836755871e+03,1.509900821237907849e+03,2.751212375967959645e+01,-3.076345059349889155e+01,-2.715432084002417810e+02,2.737505886908420507e+02,1.000000000000000000e+00
4.312264469986151312e+02,-1.995069710633350041e+03,4.048068844849913361e+00,3.948509353101932028e-04,3.767201360408847677e+00,1.224035415412873817e+03,1.600581368748748673e+03,1.944981291864189416e+03,2.302301204160648012e+03,7.175668883922563168e+01,-2.063841380652726230e+02,1.517016697517976127e+03,1.531684517600624304e+03,3.271462237691881114e+01,-3.196027632453494149e+01,-2.701732664013220528e+02,2.764111819446103482e+02,1.000000000000000000e+00
4.312237573935360047e+02,-1.994915719919443063e+03,4.017908278257345422e+00,-2.649594644410914728e-03,3.929492441890696686e+00,1.224320580403194526e+03,1.600830158020956105e+03,1.943189879853261800e+03,2.300455660350356993e+03,-9.427130098155534199e+01,-2.195550076001596835e+02,1.523511446463905258e+03,1.541072041455513272e+03,3.136063627708764301e+01,-3.109357920389666674e+01,-2.701528568772853873e+02,2.759068733231000010e+02,1.000000000000000000e+00
4.312209586818450475e+02,-1.994755239991986855e+03,4.107638091391175195e+00,1.539139943021873395e-04,4.091814305741025670e+00,1.224089493431353731e+03,1.600566632475759661e+03,1.942962565636797763e+03,2.300186945430002197e+03,-1.845475766185422231e+02,-2.253019479925990822e+02,1.521485272862018292e+03,1.542065127716187135e+03,2.662454196934779915e+01,-2.959237942018146938e+01,-2.716546143853492481e+02,2.743981341465299693e+02,1.000000000000000000e+00
4.312180512786636086e+02,-1.994588271412007771e+03,4.044874089478327051e+00,-7.098223969797779701e-04,4.253956895047590336e+00,1.224130262381295324e+03,1.600612743079032953e+03,1.943476120657423508e+03,2.300702294691021962e+03,7.769025673823387024e+01,-2.290013437606000934e+02,1.526245538980069568e+03,1.543593771068755359e+03,3.191113802000519328e+01,-3.112004247401423029e+01,-2.701257633545775434e+02,2.760659834319943116e+02,1.000000000000000000e+00
4.312150356189707168e+02,-1.994414813705016513e+03,4.108746920411031844e+00,-3.142654877212506343e-04,4.416316087885657105e+00,1.224673909468495367e+03,1.601151129019635846e+03,1.944276371038549541e+03,2.301480060512644741e+03,-1.818742281276227857e+02,-2.371614027015106672e+02,1.522441136668829131e+03,1.542590918274408750e+03,2.646648265226474450e+01,-2.928315431318558382e+01,-2.723306623465897474e+02,2.748625017832918047e+02,1.000000000000000000e+00
4.312119117978518261e+02,-1.994234867059039971e+03,4.056555913750991671e+00,-9.329699473054501929e-04,4.578472823148878490e+00,1.225037069094414846e+03,1.601595306224159003e+03,1.945058695757911210e+03,2.302335916800574978e+03,-7.945217095320833778e+01,-2.412429896399278277e+02,1.526629751939628250e+03,1.543793373978677209e+03,3.146802850255105000e+01,-3.081883997736652958e+01,-2.711421263592933428e+02,2.763255951991935717e+02,1.000000000000000000e+00
4.312086804589187636e+02,-1.994048431489234190e+03,4.103834477634052291e+00,-4.005479068792850046e-03,4.740805296927123713e+00,1.225812083104264275e+03,1.602128292384345059e+03,1.945846378924650026e+03,2.302853352626475044e+03,-1.656702113869118307e+02,-2.096758805783359776e+02,1.523216156215961519e+03,1.543667697414861550e+03,2.755055844839846912e+01,-3.094662084804760127e+01,-2.729769151438073322e+02,2.750536324310857026e+02,1.000000000000000000e+00
4.312053435836727431e+02,-1.993855507013804072e+03,4.009923363674068320e+00,-8.656098515526039700e-04,4.902967630690050704e+00,1.226227589615333727e+03,1.602529544420314778e+03,1.946579306058210022e+03,2.303584695396232291e+03,-1.638064629965513461e+02,-9.751558627305772120e+01,1.524215579959035267e+03,1.547720305263322416e+03,2.868888836293333711e+01,-3.667243861341150790e+01,-2.739559453720059992e+02,2.736962004336685936e+02,1.000000000000000000e+00
4.312019020540772658e+02,-1.993656093556523501e+03,4.110290043753529687e+00,-3.905935853698395098e-03,5.065300781562005028e+00,1.226493607179316086e+03,1.602903462884987675e+03,1.947136429405200943e+03,2.304246375228707166e+03,-1.619900460937544437e+02,-2.043016305141491102e+02,1.523819210581034667e+03,1.543905948062224752e+03,2.799653632290763028e+01,-3.101976210733813133e+01,-2.730458861142189448e+02,2.754502731437852958e+02,1.000000000000000000e+00
4.311983555655807550e+02,-1.993450191663357828e+03,4.045852143104918142e+00,-3.106629550756241469e-03,5.227419643448413034e+00,1.226685503947204325e+03,1.603076123597614242e+03,1.947705351496201047e+03,2.304773361512327028e+03,-1.596497759430571364e+02,8.154488846847004879e+01,1.525229582650497377e+03,1.548754000083721621e+03,2.913739981471762874e+01,-3.744041097297639453e+01,-2.740855740346232778e+02,2.736800872474996140e+02,1.000000000000000000e+00
4.311947042733465310e+02,-1.993237801608457403e+03,4.010708965125611591e+00,-8.417012726696141388e-04,5.389656912072940287e+00,1.227009846667092916e+03,1.603395650886251815e+03,1.948072955780136226e+03,2.305131156881144307e+03,-1.590596317527912333e+02,-1.060023774799177829e+02,1.525402231635450789e+03,1.548062702742840429e+03,2.893266098046755275e+01,-3.622963353380053775e+01,-2.739674348743894825e+02,2.739702012081301632e+02,1.000000000000000000e+00
4.311909487626940063e+02,-1.993018923946218365e+03,4.110688035094323567e+00,-4.246480450149424206e-03,5.551950967966700290e+00,1.227221338738426994e+03,1.603605560272273806e+03,1.948544162044380300e+03,2.305584606232319857e+03,-1.577206993675534932e+02,-2.001378762866567627e+02,1.525141895118419598e+03,1.544825468915534202e+03,2.823028804464441421e+01,-3.134323964106351923e+01,-2.732408708317186097e+02,2.753868466129444528e+02,1.000000000000000000e+00
4.311870895748061798e+02,-1.992793559237284398e+03,4.042397867346434026e+00,-3.556239435882494263e-03,5.714032233994479348e+00,1.227410981000633683e+03,1.603771804938632613e+03,1.949124081813707335e+03,2.306122870780640369e+03,-1.559166115750298616e+02,8.544902118625032017e+01,1.526490006968666648e+03,1.549424259926012610e+03,2.924334575797977109e+01,-3.737801901385362413e+01,-2.742916175821778779e+02,2.737253118788158304e+02,1.000000000000000000e+00
4.311831271991498511e+02,-1.992561707727318662e+03,4.010956826619937132e+00,-1.495048830207617620e-03,5.876240450251771996e+00,1.227808782623627849e+03,1.604173369920001051e+03,1.949606479159537912e+03,2.306602936404505272e+03,-1.555234632858222312e+02,-1.128872281838442717e+02,1.526669475790803972e+03,1.548678883930131860e+03,2.901495439528859421e+01,-3.599742893460967963e+01,-2.741904775014335200e+02,2.741327464671524012e+02,1.000000000000000000e+00
4.311790621684979214e+02,-1.992323369918996377e+03,4.111250181046963270e+00,-4.704818426138118216e-03,6.038499943441530959e+00,1.228119229290930889e+03,1.604488343898515268e+03,1.950241196010644899e+03,2.307225796886126773e+03,-1.545255817783109364e+02,-1.976194319803165911e+02,1.526513489548488678e+03,1.545845544080108539e+03,2.837298979839216173e+01,-3.159876895242924277e+01,-2.735970084679454999e+02,2.754601051262579858e+02,1.000000000000000000e+00
4.311748949411530702e+02,-1.992078546414031052e+03,4.040657502271653101e+00,-3.917650590236417853e-03,6.200457990552832754e+00,1.228295761782002273e+03,1.604686203208795177e+03,1.951008083469464054e+03,2.308001086684128040e+03,-8.906924562075278118e+01,8.867797132425009465e+01,1.530389566810903034e+03,1.550971494507282159e+03,3.254468803308264313e+01,-3.827654960017220986e+01,-2.735787213662853219e+02,2.747916688850049241e+02,1.000000000000000000e+00
4.311706256962803536e+02,-1.991827237415277068e+03,4.012087655229810146e+00,-2.176655404059827693e-03,6.362669690452246840e+00,1.228847436461061989e+03,1.605238245449745136e+03,1.951530727921681091e+03,2.308508023240496186e+03,-1.104150149879666429e+02,-1.180521197567071141e+02,1.529556844964476795e+03,1.549828041348238003e+03,3.119382262536680628e+01,-3.649947023181739780e+01,-2.738805359563936577e+02,2.749005246705898458e+02,1.000000000000000000e+00
4.311662550006816446e+02,-1.991569443413623503e+03,4.116536803988860349e+00,-5.216172373044741621e-03,6.524953670097097813e+00,1.229189939377133442e+03,1.605565027341438281e+03,1.952233317536661161e+03,2.309181403167169719e+03,-1.502447529205750527e+02,-1.961185407875828730e+02,1.527790074183906881e+03,1.546827452845305743e+03,2.851555465157333913e+01,-3.188307292475444044e+01,-2.740842753642376124e+02,2.755121773219288457e+02,1.000000000000000000e+00
4.311617833812231879e+02,-1.991305165203232491e+03,4.040533484783134455e+00,-4.385700565957565723e-03,6.686859679756837593e+00,1.229428279694029925e+03,1.605825557083334388e+03,1.952979770698462289e+03,2.309935102427543370e+03,-7.956198433782634538e+01,9.290482204202798755e+01,1.531736346566233351e+03,1.551743852835972575e+03,3.289508003907382516e+01,-3.835189593300417243e+01,-2.739500493895023965e+02,2.749634029045071202e+02,1.000000000000000000e+00
4.311572111043848849e+02,-1.991034402914859811e+03,4.013439957042026940e+00,-2.754503822803847351e-03,6.849003479828599694e+00,1.229903155194636383e+03,1.606284294325874043e+03,1.953586237949619090e+03,2.310512974653488982e+03,-8.025053519317650341e+01,-1.230901414928672182e+02,1.531833660778220292e+03,1.550900696793917859e+03,3.259504474581174094e+01,-3.681585069445537073e+01,-2.738543583670273165e+02,2.754137346975508649e+02,1.000000000000000000e+00
4.311525389046218493e+02,-1.990757157471284245e+03,4.052410855830092196e+00,-5.689545374138811791e-03,7.011097772719532273e+00,1.230323583159665986e+03,1.606620519488959417e+03,1.954311302742790303e+03,2.311136358036952061e+03,-8.076176625568848522e+01,-1.165201132383091647e+02,1.532153294032762005e+03,1.551279589418426895e+03,3.269034670172472090e+01,-3.707301442401978164e+01,-2.739926035181149473e+02,2.754640633522359394e+02,1.000000000000000000e+00
4.311477677641634045e+02,-1.990473429209516553e+03,4.047222368467370934e+00,-5.244112236607229895e-03,7.173252432958804548e+00,1.230660721281974929e+03,1.607018744873691276e+03,1.954995328025067238e+03,2.311875342555545103e+03,-8.182793511207174220e+01,-1.736708190207806410e+02,1.532060557559276504e+03,1.549373629620873999e+03,3.222279338086190137e+01,-3.402933764321178245e+01,-2.736244795073184832e+02,2.764315599080449033e+02,1.000000000000000000e+00
4.311428981450904416e+02,-1.990183218805099386e+03,4.120471290544985621e+00,-5.923954591711255886e-03,7.335336384078319227e+00,1.231019511575135994e+03,1.607381258520113079e+03,1.955742688444131772e+03,2.312614477169795464e+03,-8.224722755937851559e+01,-1.875782935396050846e+02,1.532375655761140251e+03,1.549170063001847666e+03,3.211845932094374234e+01,-3.326996553069210449e+01,-2.736265169642357478e+02,2.767396254195455185e+02,1.000000000000000000e+00
4.311379301842324026e+02,-1.989886526974305980e+03,4.049281949486283061e+00,-4.791913753911902600e-03,7.497253366760237014e+00,1.231400174511673185e+03,1.607795523733620712e+03,1.956477077367459742e+03,2.313371410748821745e+03,-8.217215476592005530e+01,8.512039718117398479e+01,1.533552151383685214e+03,1.553300924506027059e+03,3.297593923268502181e+01,-3.858168988712213832e+01,-2.745986419682524797e+02,2.753252986299947906e+02,1.000000000000000000e+00
4.311328642278542134e+02,-1.989583354343053315e+03,4.048912308157825990e+00,-4.633107101938442086e-03,7.659285959894080342e+00,1.231828211170586201e+03,1.608189077826179073e+03,1.957263950974370800e+03,2.314108305567839125e+03,-8.264749105706374621e+01,8.578678048288483637e+01,1.533944498728297276e+03,1.553520307369475404e+03,3.299209069394702709e+01,-3.849362451211310088e+01,-2.747140668160116661e+02,2.754542202915230291e+02,1.000000000000000000e+00
4.311277010018157512e+02,-1.989273701647026201e+03,4.054884436999470765e+00,-5.322075164683724886e-03,7.821412408622864909e+00,1.232289162830462374e+03,1.608644159884122246e+03,1.958022706126452022e+03,2.314851460967550338e+03,-8.370440137219203791e+01,-1.679407879656353373e+02,1.533677185027936275e+03,1.550630587224832425e+03,3.233845743839191300e+01,-3.413164391815104892e+01,-2.741457822475155126e+02,2.768062210327430535e+02,1.000000000000000000e+00
4.311224409516294145e+02,-1.988957569583240911e+03,4.054488388406565669e+00,-5.225014363463109483e-03,7.983405295875280139e+00,1.232701258311833044e+03,1.609100933356430005e+03,1.958795193238540151e+03,2.315659487086663376e+03,-8.413979024770652870e+01,-1.671781532972942728e+02,1.534109291875335657e+03,1.550967591225310571e+03,3.235473552454877222e+01,-3.413475074170568746e+01,-2.742790745386944309e+02,2.769059398764840125e+02,1.000000000000000000e+00
4.311170842017313589e+02,-1.988634958954710100e+03,4.054108228435759465e+00,-5.186819684742520128e-03,8.145376626690833177e+00,1.233138080475029028e+03,1.609554172753123339e+03,1.959596340559827695e+03,2.316463920569397942e+03,-8.456432909166829859e+01,-1.664642635715454730e+02,1.534559864577804319e+03,1.551320721699469686e+03,3.236269526716769462e+01,-3.414734756082506095e+01,-2.744227389263695613e+02,2.769931795364877871e+02,1.000000000000000000e+00
4.311116309627595911e+02,-1.988305870628575803e+03,4.053694289251185801e+00,-5.200313609275209088e-03,8.307325761455730984e+00,1.233580861111458944e+03,1.610014610795749604e+03,1.960411837162379243e+03,2.317285616038966509e+03,-8.497741189851480215e+01,-1.657935338857415672e+02,1.535010869558348077e+03,1.551673127366821745e+03,3.236387818937233618e+01,-3.416707900669671716e+01,-2.745776436986641897e+02,2.770750467865938163e+02,1.000000000000000000e+00
4.311060815246032689e+02,-1.987970305513282710e+03,4.053243568255702201e+00,-5.210263134737181182e-03,8.469251489400331678e+00,1.234032601789699811e+03,1.610483314149775197e+03,1.961242430681053747e+03,2.318121207287304060e+03,-8.537931074546604293e+01,-1.651626086062254615e+02,1.535457578065131656e+03,1.552027396096268603e+03,3.236540275523141474e+01,-3.418501155129311542e+01,-2.747336286834422481e+02,2.771624425707149157e+02,1.000000000000000000e+00
4.311004361744122662e+02,-1.987628264584311637e+03,4.060210654579434753e+00,-4.572354672445323211e-03,8.631167281576283656e+00,1.234451955798626841e+03,1.610940648192069602e+03,1.962098691754378024e+03,2.319007708120117059e+03,-9.305266086136457204e+01,-1.647525570080909461e+02,1.535602093443375452e+03,1.552317931149944343e+03,3.199524909558702745e+01,-3.408661010605742803e+01,-2.750246543083799224e+02,2.771506018179436523e+02,1.000000000000000000e+00
4.310946950278540726e+02,-1.987279748947736607e+03,4.059603265336936495e+00,-4.650878280486439413e-03,8.793044130116486556e+00,1.234910220668859665e+03,1.611430519966841530e+03,1.962957304416477655e+03,2.319885426207666569e+03,-9.329704371830121090e+01,-1.641895352161313610e+02,1.535988762974013980e+03,1.552636716791842446e+03,3.199746136101275340e+01,-3.411231506757426502e+01,-2.752047690142007923e+02,2.772364053944705233e+02,1.000000000000000000e+00
